yyyy.MM.dd_HH:mm:ss;name;value;profitP;profit;purchase;avgOpenPrice;marketPrice;profit1
2026.04.28 12:44:32;Global Hydrogen;13541,4;25,59;2759,6;10781,8;599,0;752,3;25,6
2026.04.28 12:44:32;Europe Momentum;182,5;10,43;17,2;165,2;13,8;15,2;10,4
2026.04.28 12:44:32;Defense;6127,0;02,22;133,1;5993,9;54,5;55,7;2,2
2026.04.28 12:44:32;Europe Defence;3996,8;-03,69;-153,1;4149,9;31,7;30,5;-3,7
2026.04.28 12:44:32;Poland;4128,3;11,39;422,0;3706,3;27,9;31,0;11,4
2026.04.28 12:44:32;Innovators;2120,6;20,31;358,0;1762,6;67,8;81,6;20,3
2026.04.28 12:44:32;Semiconductors;9402,0;64,13;3673,7;5728,3;57,9;95,0;64,1
2026.04.28 12:44:32;Euro Stoxx Banks;5515,7;11,27;558,8;4956,9;291,6;324,5;11,3
2026.04.28 12:44:32;Canada;1534,8;11,97;164,1;1370,7;228,5;255,8;12,0
2026.04.28 12:44:32;NASDAQ 100;9324,0;14,93;1211,0;8113,0;1159,0;1332,0;14,9
2026.04.28 12:44:32;UK;857,6;06,18;49,9;807,7;20,2;21,4;6,2
2026.04.28 12:44:32;All-World;15396,0;06,64;959,0;14437,0;144,4;154,0;6,6
2026.04.28 12:44:32;Japan;6106,8;17,25;898,5;5208,3;43,4;50,9;17,3
2026.04.28 12:44:32;ATX;3480,6;07,95;256,4;3224,2;111,2;120,0;8,0
2026.04.28 12:44:32;Spain;3478,2;02,12;72,2;3406,1;55,8;57,0;2,1
2026.04.28 12:51:32;Global Hydrogen;13537,8;25,56;2756,0;10781,8;599,0;752,1;25,6
2026.04.28 12:51:32;Europe Momentum;182,5;10,43;17,2;165,2;13,8;15,2;10,4
2026.04.28 12:51:32;Defense;6127,0;02,22;133,1;5993,9;54,5;55,7;2,2
2026.04.28 12:51:32;Europe Defence;3997,5;-03,67;-152,5;4149,9;31,7;30,5;-3,7
2026.04.28 12:51:32;Poland;4128,3;11,39;422,0;3706,3;27,9;31,0;11,4
2026.04.28 12:51:32;Innovators;2122,1;20,40;359,5;1762,6;67,8;81,6;20,4
2026.04.28 12:51:32;Semiconductors;9409,0;64,25;3680,6;5728,3;57,9;95,0;64,3
2026.04.28 12:51:32;Euro Stoxx Banks;5524,2;11,44;567,3;4956,9;291,6;325,0;11,4
2026.04.28 12:51:32;Canada;1534,8;11,97;164,1;1370,7;228,5;255,8;12,0
2026.04.28 12:51:32;NASDAQ 100;9322,6;14,91;1209,6;8113,0;1159,0;1331,8;14,9
2026.04.28 12:51:32;UK;858,4;06,28;50,7;807,7;20,2;21,5;6,3
2026.04.28 12:51:32;All-World;15398,0;06,66;961,0;14437,0;144,4;154,0;6,7
2026.04.28 12:51:32;Japan;6106,8;17,25;898,5;5208,3;43,4;50,9;17,3
2026.04.28 12:51:32;ATX;3484,6;08,08;260,5;3224,2;111,2;120,2;8,1
2026.04.28 12:51:32;Spain;3481,3;02,21;75,2;3406,1;55,8;57,1;2,2
2026.04.28 12:58:31;Global Hydrogen;13537,8;25,56;2756,0;10781,8;599,0;752,1;25,6
2026.04.28 12:58:31;Europe Momentum;182,6;10,52;17,4;165,2;13,8;15,2;10,5
2026.04.28 12:58:31;Defense;6129,2;02,26;135,3;5993,9;54,5;55,7;2,3
2026.04.28 12:58:31;Europe Defence;4002,1;-03,56;-147,9;4149,9;31,7;30,6;-3,6
2026.04.28 12:58:31;Poland;4136,3;11,60;430,0;3706,3;27,9;31,1;11,6
2026.04.28 12:58:31;Innovators;2119,5;20,25;356,9;1762,6;67,8;81,5;20,2
2026.04.28 12:58:31;Semiconductors;9401,0;64,11;3672,7;5728,3;57,9;95,0;64,1
2026.04.28 12:58:31;Euro Stoxx Banks;5524,2;11,44;567,3;4956,9;291,6;325,0;11,4
2026.04.28 12:58:31;Canada;1534,8;11,97;164,1;1370,7;228,5;255,8;12,0
2026.04.28 12:58:31;NASDAQ 100;9321,2;14,89;1208,2;8113,0;1159,0;1331,6;14,9
2026.04.28 12:58:31;UK;858,0;06,23;50,3;807,7;20,2;21,5;6,2
2026.04.28 12:58:31;All-World;15394,0;06,63;957,0;14437,0;144,4;153,9;6,6
2026.04.28 12:58:31;Japan;6106,8;17,25;898,5;5208,3;43,4;50,9;17,3
2026.04.28 12:58:31;ATX;3484,6;08,08;260,5;3224,2;111,2;120,2;8,1
2026.04.28 12:58:31;Spain;3480,7;02,19;74,6;3406,1;55,8;57,1;2,2
2026.04.28 13:05:31;Global Hydrogen;13537,8;25,56;2756,0;10781,8;599,0;752,1;25,6
2026.04.28 13:05:31;Europe Momentum;182,6;10,52;17,4;165,2;13,8;15,2;10,5
2026.04.28 13:05:31;Defense;6129,2;02,26;135,3;5993,9;54,5;55,7;2,3
2026.04.28 13:05:31;Europe Defence;4000,7;-03,60;-149,2;4149,9;31,7;30,5;-3,6
2026.04.28 13:05:31;Poland;4135,0;11,57;428,7;3706,3;27,9;31,1;11,6
2026.04.28 13:05:31;Innovators;2120,3;20,29;357,7;1762,6;67,8;81,6;20,3
2026.04.28 13:05:31;Semiconductors;9384,2;63,82;3655,9;5728,3;57,9;94,8;63,8
2026.04.28 13:05:31;Euro Stoxx Banks;5524,2;11,44;567,3;4956,9;291,6;325,0;11,4
2026.04.28 13:05:31;Canada;1534,8;11,97;164,1;1370,7;228,5;255,8;12,0
2026.04.28 13:05:31;NASDAQ 100;9318,4;14,86;1205,4;8113,0;1159,0;1331,2;14,9
2026.04.28 13:05:31;UK;858,0;06,23;50,3;807,7;20,2;21,5;6,2
2026.04.28 13:05:31;All-World;15392,0;06,61;955,0;14437,0;144,4;153,9;6,6
2026.04.28 13:05:31;Japan;6106,8;17,25;898,5;5208,3;43,4;50,9;17,3
2026.04.28 13:05:31;ATX;3484,6;08,08;260,5;3224,2;111,2;120,2;8,1
2026.04.28 13:05:31;Spain;3480,7;02,19;74,6;3406,1;55,8;57,1;2,2
2026.04.28 13:12:32;Global Hydrogen;13537,8;25,56;2756,0;10781,8;599,0;752,1;25,6
2026.04.28 13:12:32;Europe Momentum;182,6;10,52;17,4;165,2;13,8;15,2;10,5
2026.04.28 13:12:32;Defense;6132,5;02,31;138,6;5993,9;54,5;55,8;2,3
2026.04.28 13:12:32;Europe Defence;4002,1;-03,56;-147,9;4149,9;31,7;30,6;-3,6
2026.04.28 13:12:32;Poland;4131,6;11,48;425,4;3706,3;27,9;31,1;11,5
2026.04.28 13:12:32;Innovators;2120,6;20,31;358,0;1762,6;67,8;81,6;20,3
2026.04.28 13:12:32;Semiconductors;9393,1;63,98;3664,8;5728,3;57,9;94,9;64,0
2026.04.28 13:12:32;Euro Stoxx Banks;5524,2;11,44;567,3;4956,9;291,6;325,0;11,4
2026.04.28 13:12:32;Canada;1533,0;11,84;162,3;1370,7;228,5;255,5;11,8
2026.04.28 13:12:32;NASDAQ 100;9318,4;14,86;1205,4;8113,0;1159,0;1331,2;14,9
2026.04.28 13:12:32;UK;858,2;06,25;50,5;807,7;20,2;21,5;6,3
2026.04.28 13:12:32;All-World;15398,0;06,66;961,0;14437,0;144,4;154,0;6,7
2026.04.28 13:12:32;Japan;6106,8;17,25;898,5;5208,3;43,4;50,9;17,3
2026.04.28 13:12:32;ATX;3478,8;07,90;254,7;3224,2;111,2;120,0;7,9
2026.04.28 13:12:32;Spain;3480,7;02,19;74,6;3406,1;55,8;57,1;2,2
2026.04.28 13:19:32;Global Hydrogen;13537,8;25,56;2756,0;10781,8;599,0;752,1;25,6
2026.04.28 13:19:32;Europe Momentum;182,6;10,52;17,4;165,2;13,8;15,2;10,5
2026.04.28 13:19:32;Defense;6138,0;02,40;144,1;5993,9;54,5;55,8;2,4
2026.04.28 13:19:32;Europe Defence;4001,4;-03,58;-148,5;4149,9;31,7;30,5;-3,6
2026.04.28 13:19:32;Poland;4131,6;11,48;425,4;3706,3;27,9;31,1;11,5
2026.04.28 13:19:32;Innovators;2115,1;20,00;352,5;1762,6;67,8;81,4;20,0
2026.04.28 13:19:32;Semiconductors;9382,2;63,79;3653,9;5728,3;57,9;94,8;63,8
2026.04.28 13:19:32;Euro Stoxx Banks;5524,2;11,44;567,3;4956,9;291,6;325,0;11,4
2026.04.28 13:19:32;Canada;1533,0;11,84;162,3;1370,7;228,5;255,5;11,8
2026.04.28 13:19:32;NASDAQ 100;9317,0;14,84;1204,0;8113,0;1159,0;1331,0;14,8
2026.04.28 13:19:32;UK;858,6;06,30;50,9;807,7;20,2;21,5;6,3
2026.04.28 13:19:32;All-World;15398,0;06,66;961,0;14437,0;144,4;154,0;6,7
